"datetime","thermocline_depth","temperature_epi","temperature_hypo","temperature_total","volume_total","volume_epi","volume_hypo","td_area","area_surface","upper_meta","lower_meta","max.d","year","day_of_year","wind","airtemp"
1979-04-01 18:00:00,NA,NA,NA,3.09052607208763,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,91,2.83415017208925,-13.0845811208089
1979-04-02 18:00:00,NA,NA,NA,3.45012667850214,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,92,3.522286803554,-10.1424977620442
1979-04-03 18:00:00,NA,NA,NA,3.59286338833903,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,93,5.83512900029675,-2.8358329772949
1979-04-04 18:00:00,NA,NA,NA,3.68960465894068,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,94,8.12101007720932,-12.7079140981038
1979-04-05 18:00:00,NA,NA,NA,3.81604480274512,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,95,4.94620920375254,-17.3054139455159
1979-04-06 18:00:00,NA,NA,NA,3.97968197436777,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,96,6.88531308576474,-6.97124837239581
1979-04-07 18:00:00,NA,NA,NA,3.99119703078211,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,97,4.37726140139535,-3.18999837239581
1979-04-08 18:00:00,NA,NA,NA,3.94631152915235,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,98,3.86313702395648,-6.19208119710284
1979-04-09 18:00:00,NA,NA,NA,3.97847472475444,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,99,5.942929353504,-5.0649958292643
1979-04-10 18:00:00,NA,NA,NA,4.10453882766981,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,100,6.54931183092995,-2.10582580566404
1979-04-11 18:00:00,NA,NA,NA,4.11382058472412,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,101,5.70227702776293,-0.45458068847654
1979-04-12 18:00:00,NA,NA,NA,4.02595360821754,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,102,4.60007535512597,-0.689581298828102
1979-04-13 18:00:00,NA,NA,NA,4.02232607716566,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,103,6.7348638153491,0.552084859212262
1979-04-14 18:00:00,NA,NA,NA,4.06191825144057,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,104,4.39849804389474,-2.53665644327797
1979-04-15 18:00:00,NA,NA,NA,4.13461740044578,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,105,2.32351977243841,-0.412076059977191
1979-04-16 18:00:00,NA,NA,NA,4.30342049328811,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,106,5.28789747683624,0.696252441406273
1979-04-17 18:00:00,NA,NA,NA,4.51031776137287,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,107,8.02842444931351,3.60084050496422
1979-04-18 18:00:00,NA,NA,NA,4.74437942987833,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,108,5.2338601989801,3.43084360758466
1979-04-19 18:00:00,NA,NA,NA,5.03868718154189,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,109,4.18202752006883,1.61292419433596
1979-04-20 18:00:00,NA,NA,NA,5.29570482963131,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,110,3.18495748815711,2.36167170206708
1979-04-21 18:00:00,NA,NA,NA,5.5573648258443,2604092121.86841,NA,NA,NA,322460172.168523,NA,NA,16.15140316,1979,111,3.20298533895301,1.69792963663739
