"datetime","thermocline_depth","temperature_epi","temperature_hypo","temperature_total","volume_total","volume_epi","volume_hypo","td_area","area_surface","upper_meta","lower_meta","max.d","year","day_of_year","wind","airtemp"
1979-04-01 18:00:00,NA,NA,NA,2.53445689910976,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,91,5.25418430951741,0.880003865559919
1979-04-02 18:00:00,NA,NA,NA,2.25583355134357,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,92,3.10382895534175,-1.48749771118162
1979-04-03 18:00:00,NA,NA,NA,2.78122892116104,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,93,3.16044159179772,-0.648331705729144
1979-04-04 18:00:00,NA,NA,NA,3.28749256411656,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,94,7.94314660218481,-2.38707962036131
1979-04-05 18:00:00,NA,NA,NA,3.69859148902181,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,95,6.08662792395433,-8.70083211263019
1979-04-06 18:00:00,NA,NA,NA,4.16598825799114,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,96,5.82015204079213,-1.56416549682615
1979-04-07 18:00:00,NA,NA,NA,4.22895842244637,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,97,4.36380553975668,1.28791707356773
1979-04-08 18:00:00,NA,NA,NA,3.86863385619028,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,98,3.6137773910006,-0.0883316040038835
1979-04-09 18:00:00,NA,NA,NA,4.07895844300952,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,99,3.98968674410087,1.51042327880862
1979-04-10 18:00:00,NA,NA,NA,4.54944229255103,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,100,7.23077151671533,2.04541676839195
1979-04-11 18:00:00,NA,NA,NA,4.50472675157407,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,101,7.8515281133833,5.86625188191734
1979-04-12 18:00:00,NA,NA,NA,5.15501439966249,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,102,5.69428800683996,3.98542175292971
1979-04-13 18:00:00,NA,NA,NA,5.73625635513763,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,103,5.31078746112457,3.49667129516604
1979-04-14 18:00:00,NA,NA,NA,5.54746209477561,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,104,3.99227983902959,5.58584111531578
1979-04-15 18:00:00,NA,NA,NA,6.16918118151921,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,105,2.13573715010216,5.93583958943687
1979-04-16 18:00:00,NA,NA,NA,6.83805784439946,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,106,3.9219957931861,8.33708597819013
1979-04-17 18:00:00,NA,NA,NA,7.49953625208944,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,107,6.43929980756132,10.1395876566569
1979-04-18 18:00:00,NA,NA,NA,8.62050352404569,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,108,6.19672338393398,10.8162577311198
1979-04-19 18:00:00,NA,NA,NA,9.50759619684133,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,109,4.59940632117184,10.4791720072429
1979-04-20 18:00:00,NA,NA,NA,10.1700367876035,2015090.15088925,NA,NA,NA,1043567.94935129,NA,NA,5.1816,1979,110,3.3183991778316,8.83208618164065
1979-04-21 18:00:00,3.96535259656091,10.8986198397053,10.1322311124746,10.6896047322787,2015090.15088925,1949810.84136458,65279.3095246693,119410.704426955,1043567.94935129,4.01328324963313,4.01328324963313,5.1816,1979,111,2.91250524978224,9.00417480468752
