"datetime","thermocline_depth","temperature_epi","temperature_hypo","temperature_total","volume_total","volume_epi","volume_hypo","td_area","area_surface","upper_meta","lower_meta","max.d","year","day_of_year","wind","airtemp"
1979-04-01 18:00:00,NA,NA,NA,3.43479180307278,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,91,4.45427659011782,-5.16082738240558
1979-04-02 18:00:00,NA,NA,NA,3.36122857755975,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,92,3.49723475950044,-8.81249847412107
1979-04-03 18:00:00,NA,NA,NA,3.22297869976133,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,93,5.02901782078062,-6.60999908447263
1979-04-04 18:00:00,NA,NA,NA,3.00463956674857,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,94,7.78889660770981,-8.51041641235349
1979-04-05 18:00:00,NA,NA,NA,2.76601993676075,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,95,5.82030098638653,-12.9508352915446
1979-04-06 18:00:00,NA,NA,NA,2.1877557417322,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,96,7.34777859955223,-6.21874720255532
1979-04-07 18:00:00,NA,NA,NA,2.03836411988057,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,97,4.83818849165721,-2.49333292643227
1979-04-08 18:00:00,NA,NA,NA,1.94070988763833,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,98,2.82062360047948,-3.76291249593097
1979-04-09 18:00:00,NA,NA,NA,1.9736219452691,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,99,4.39170152437521,-5.77832895914711
1979-04-10 18:00:00,NA,NA,NA,2.01100419360803,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,100,7.1677694186761,-3.03582992553709
1979-04-11 18:00:00,NA,NA,NA,1.97510049757225,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,101,8.66840702199823,-0.154161834716774
1979-04-12 18:00:00,NA,NA,NA,1.9205589441926,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,102,4.31832021980573,0.520836130778017
1979-04-13 18:00:00,NA,NA,NA,1.97977936156547,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,103,5.44804286118248,0.147086079915387
1979-04-14 18:00:00,NA,NA,NA,2.01336502970349,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,104,4.64112953226174,0.280840810139997
1979-04-15 18:00:00,NA,NA,NA,2.10842833415913,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,105,2.10969463799365,-0.936239624023415
1979-04-16 18:00:00,NA,NA,NA,2.21967863549341,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,106,3.7538026492777,2.10000000000002
1979-04-17 18:00:00,NA,NA,NA,2.33162484402533,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,107,6.58305971475373,2.9437563578288
1979-04-18 18:00:00,NA,NA,NA,2.4954912699486,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,108,6.01770830006556,5.52209370930992
1979-04-19 18:00:00,NA,NA,NA,2.67028440659012,320224806.141366,NA,NA,NA,20423637.6781725,NA,NA,63.0936,1979,109,4.28561936552635,7.26875839233401
