"datetime","thermocline_depth","temperature_epi","temperature_hypo","temperature_total","volume_total","volume_epi","volume_hypo","td_area","area_surface","upper_meta","lower_meta","max.d","year","day_of_year","wind","airtemp"
1979-04-01 18:00:00,NA,NA,NA,3.5381746970255,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,91,4.03744289837546,-4.84249725341795
1979-04-02 18:00:00,NA,NA,NA,3.8090098736495,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,92,3.34828598501535,-8.30208053588865
1979-04-03 18:00:00,NA,NA,NA,3.98258843873147,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,93,3.98606412883989,-6.86291478474933
1979-04-04 18:00:00,NA,NA,NA,4.09017391486666,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,94,7.56168182914372,-8.02874730428058
1979-04-05 18:00:00,NA,NA,NA,4.16427180542462,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,95,5.20459517948339,-13.1833309173584
1979-04-06 18:00:00,NA,NA,NA,4.29784010157263,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,96,6.75332121738638,-5.95999883015948
1979-04-07 18:00:00,NA,NA,NA,4.3700478894098,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,97,4.34699001051253,-1.74458160400388
1979-04-08 18:00:00,NA,NA,NA,4.2780219424634,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,98,2.54646285683904,-3.46166330973305
1979-04-09 18:00:00,NA,NA,NA,4.33014294343116,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,99,4.22606795817639,-6.4499941507975
1979-04-10 18:00:00,NA,NA,NA,4.41913973250842,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,100,6.89210298113804,-3.21208165486651
1979-04-11 18:00:00,NA,NA,NA,4.21963341621442,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,101,8.06956471151125,0.0075101216634342
1979-04-12 18:00:00,NA,NA,NA,4.03452022742185,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,102,3.42922067297183,0.195419565836611
1979-04-13 18:00:00,NA,NA,NA,4.13795701049894,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,103,4.80485370860213,0.310001627604189
1979-04-14 18:00:00,NA,NA,NA,4.15141863467547,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,104,3.9512451562225,-0.379573567708311
1979-04-15 18:00:00,NA,NA,NA,4.28945740173724,2101727.925086,NA,NA,NA,460922.581227027,NA,NA,14.3256,1979,105,1.60063614227629,-0.464156850179014
