"datetime","thermocline_depth","temperature_epi","temperature_hypo","temperature_total","volume_total","volume_epi","volume_hypo","td_area","area_surface","upper_meta","lower_meta","max.d","year","day_of_year","wind","airtemp"
1979-04-01 18:00:00,NA,NA,NA,2.86961154741782,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,91,4.2639783237247,3.32792180379234
1979-04-02 18:00:00,NA,NA,NA,2.10887293272596,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,92,4.62678669363124,1.92416788736981
1979-04-03 18:00:00,NA,NA,NA,2.52200529606284,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,93,3.82623231080804,4.14583358764651
1979-04-04 18:00:00,NA,NA,NA,2.99607252228834,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,94,6.39018991534105,4.50500259399416
1979-04-05 18:00:00,NA,NA,NA,3.46383265617804,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,95,13.9518075801966,-3.2320846557617
1979-04-06 18:00:00,NA,NA,NA,3.4233928851176,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,96,4.3229421023336,-2.83041737874347
1979-04-07 18:00:00,NA,NA,NA,2.80090030079071,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,97,6.54483711100596,-0.403330230712868
1979-04-08 18:00:00,NA,NA,NA,2.59928721671698,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,98,5.95583337841083,-0.617080434163389
1979-04-09 18:00:00,NA,NA,NA,2.51250196449403,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,99,2.90771704464976,0.377919769287132
1979-04-10 18:00:00,NA,NA,NA,2.66815788105937,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,100,7.06435804963724,0.930423990885439
1979-04-11 18:00:00,NA,NA,NA,2.76058462162076,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,101,9.37577015726709,6.65375544230146
1979-04-12 18:00:00,NA,NA,NA,3.25799553458205,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,102,4.89624543074575,11.8670860290528
1979-04-13 18:00:00,NA,NA,NA,4.42214652552427,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,103,5.61570859718945,7.44750493367515
1979-04-14 18:00:00,NA,NA,NA,5.34302115398844,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,104,6.15014045530069,4.37626164754234
1979-04-15 18:00:00,NA,NA,NA,5.65635629602782,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,105,5.31967144843563,5.61167424519859
1979-04-16 18:00:00,NA,NA,NA,5.8192100189589,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,106,4.44819575115312,7.5883359273275
1979-04-17 18:00:00,NA,NA,NA,6.29054365899691,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,107,3.46490673927598,7.16417210896812
1979-04-18 18:00:00,NA,NA,NA,6.87439175153193,13598296.5693292,NA,NA,NA,3090521.94757482,NA,NA,8.80000000000001,1979,108,2.19246801038042,9.38250630696617
1979-04-19 18:00:00,3.03885103205589,8.09463190909582,7.01025618079753,7.43195785291353,13598296.5693292,7770057.27737412,5828239.29195511,2023290.60553174,3090521.94757482,3.16549259132502,3.16549259132502,8.80000000000001,1979,109,4.68736670008057,11.8145907084147
1979-04-20 18:00:00,3.3665310855362,8.18046973427814,7.82841390206474,7.96532450348107,13598296.5693292,8414194.57076748,5184101.99856174,1908210.78768363,3090521.94757482,NA,NA,8.80000000000001,1979,110,4.31692475936286,12.2650060017904
1979-04-21 18:00:00,3.69421113901651,8.6324604918652,8.6138882480582,8.62214257863909,13598296.5693292,9020622.50329388,4577674.06603535,1793130.96983551,3090521.94757482,NA,NA,8.80000000000001,1979,111,2.95215747750616,10.6716768900554
1979-04-22 18:00:00,4.02189119249683,9.81521695922465,8.90949876747023,9.36235786334744,13598296.5693292,9589341.07495329,4008955.49437593,1678051.1519874,3090521.94757482,3.28045687301012,3.28045687301012,8.80000000000001,1979,112,2.62124996548236,13.5416720072429
1979-04-23 18:00:00,2.66331569854711,11.1005112822659,9.64975865759451,10.1333428658183,13598296.5693292,6985476.1662034,6612820.40312582,2155176.99079296,3090521.94757482,0.390461155057592,1.17869356016014,8.80000000000001,1979,113,4.65739483041494,13.3154223124186
1979-04-24 18:00:00,4.16684843277121,11.4534847512997,9.58973044689202,10.5216075990959,13598296.5693292,9828896.97159054,3769399.59773869,1627142.79601833,3090521.94757482,2.62690014757749,3.57001121679724,8.80000000000001,1979,114,6.52839757446151,15.40792872111
1979-04-25 18:00:00,4.11040055553782,11.0867056659187,11.0867056659187,11.0867056659187,13598296.5693292,9736488.69637342,3861807.8729558,1646967.04641421,3090521.94757482,NA,NA,8.80000000000001,1979,115,6.07635149030852,13.3237561543783
1979-04-26 18:00:00,4.05395267830444,11.7363624332225,11.7363624332225,11.7363624332225,13598296.5693292,9642961.38430371,3955335.18502551,1666791.29681009,3090521.94757482,NA,NA,8.80000000000001,1979,116,4.17757072894485,5.50625762939455
1979-04-27 18:00:00,3.99750480107106,11.8199119917064,11.8199119917064,11.8199119917064,13598296.5693292,9548315.03538141,4049981.53394781,1686615.54720598,3090521.94757482,NA,NA,8.80000000000001,1979,117,4.41343174198092,4.62209091186526
1979-04-28 18:00:00,3.94105692383768,11.4615530537742,11.4615530537742,11.4615530537742,13598296.5693292,9452549.64960652,4145746.9197227,1706439.79760186,3090521.94757482,NA,NA,8.80000000000001,1979,118,3.32855981387838,4.64167811075849
1979-04-29 19:00:00,3.8846090466043,11.2483216405787,11.0771317173882,11.1532161276951,13598296.5693292,9355665.22697904,4242631.34235018,1726264.04799774,3090521.94757482,NA,NA,8.80000000000001,1979,119,5.1408295845799,5.57167332967125
